0006,0000
0008,0000
0013,0000
0017,0000
0021,0000
0025,0000
0029,0000
0034,0000
0037,0000
0041,0000
0045,0000
0049,0000
0052,0000
0057,0000
0061,0000
0064,0000
0068,0000
0073,0000
0079,0000
0081,0000
0085,0000
0088,0000
0092,0000
0096,0000
0100,0000
0104,0000
0107,0000
0111,0001
0115,0002
0121,0005
0123,0009
0126,0010
0129,0015
0132,0021
0133,0027
0137,0033
0139,0043
0142,0052
0146,0063
0147,0076
0148,0086
0150,0098
0150,0109
0153,0122
0155,0136
0157,0150
0158,0164
0159,0178
0161,0190
0163,0204
0165,0219
0166,0232
0167,0244
0168,0258
0172,0271
0172,0283
0174,0291
0177,0308
0174,0322
0178,0335
0181,0354
0180,0364
0183,0383
0183,0399
0185,0412
0187,0431
0187,0441
0190,0461
0190,0474
0193,0486
0192,0504
0195,0519
0196,0536
0196,0545
0198,0567
0198,0579
0200,0602
0199,0616
0201,0643
0202,0654
0205,0670
0205,0675
0202,0689
0203,0721
0204,0712
0203,0720
0204,0713
0203,0722
0204,0719
0202,0719
0203,0725
0203,0718
0203,0726
0203,0720
0203,0726
0204,0719
0203,0728
0203,0717
0202,0721
0205,0725
0203,0720
0203,0725
0203,0719
0203,0725
0204,0719
0203,0726
0203,0719
0203,0727
0203,0719
0202,0722
0205,0726
0203,0721
0203,0726
0203,0720
0203,0726
0204,0718
0203,0723
0204,0715
0203,0720
0204,0713
0204,0709
0205,0704
0204,0703
0206,0707
0203,0709
0205,0713
0204,0706
0205,0709
0205,0704
0204,0712
0205,0705
0205,0711
0205,0707
0204,0710
0205,0704
0204,0713
0205,0708
0204,0715
0205,0708
0204,0714
0205,0705
0204,0715
0205,0704
0204,0713
0205,0711
0203,0711
0206,0716
0204,0711
0204,0715
0204,0710
0204,0717
0204,0711
0204,0718
0204,0711
0204,0719
0204,0712
0204,0719
0204,0712
0204,0719
0204,0712
0204,0719
0205,0709
0204,0713
0205,0713
0203,0713
0205,0718
0204,0707
0204,0718
0204,0714
0204,0721
0204,0715
0203,0722
0204,0715
0203,0722
0204,0716
0204,0722
0204,0715
0204,0723
0204,0714
0204,0720
0205,0719
0202,0716
0205,0721
0204,0715
0204,0720
0204,0714
0204,0721
0204,0714
0204,0721
0204,0713
0204,0720
0204,0713
0204,0719
0205,0709
0204,0713
0205,0704
0205,0710
0206,0701
0206,0699
0208,0680
0207,0688
0208,0681
0207,0690
0207,0681
0207,0689
0208,0681
0207,0690
0208,0680
0207,0687
0207,0681
0208,0684
0207,0678
0209,0684
0206,0683
0208,0676
0207,0689
0208,0678
0207,0688
0208,0679
0207,0688
0208,0676
0207,0687
0208,0677
0207,0687
0206,0682
0209,0685
0207,0685
0208,0678
0207,0688
0208,0678
0207,0689
0208,0678
0207,0688
0208,0677
0207,0688
0207,0678
0209,0686
0206,0682
0137,0019
0021,0000
0011,0000
0009,0000
0007,0000
0008,0000
0007,0000
0007,0000
0009,0000
0007,0000
0007,0000
0006,0000
0006,0000
0006,0000
0007,0000
0007,0000
0006,0000
0006,0000
