0006,0000
0009,0000
0013,0000
0016,0000
0021,0000
0025,0000
0029,0000
0033,0000
0037,0000
0041,0000
0045,0000
0051,0000
0053,0000
0057,0000
0060,0000
0065,0000
0071,0000
0073,0000
0076,0000
0081,0000
0087,0000
0089,0000
0093,0000
0097,0000
0101,0000
0105,0000
0110,0000
0113,0000
0117,0000
0120,0000
0125,0000
0129,0000
0133,0000
0137,0000
0141,0000
0144,0000
0149,0000
0153,0000
0157,0000
0161,0000
0164,0000
0168,0000
0172,0000
0176,0000
0180,0000
0183,0000
0189,0000
0192,0000
0197,0000
0200,0000
0204,0000
0209,0000
0212,0000
0217,0000
0221,0000
0224,0000
0228,0000
0232,0000
0235,0000
0239,0000
0243,0000
0248,0000
0253,0000
0257,0000
0261,0000
0265,0000
0267,0000
0272,0000
0278,0000
0281,0000
0284,0000
0288,0000
0291,0000
0295,0000
0299,0000
0303,0000
0308,0000
0313,0000
0317,0000
0321,0001
0324,0000
0327,0000
0331,0000
0335,0000
0338,0000
0345,0000
0349,0000
0353,0000
0357,0001
0359,0000
0363,0001
0367,0000
0373,0001
0377,0003
0379,0002
0382,0003
0388,0005
0392,0007
0394,0007
0398,0010
0403,0012
0404,0014
0408,0016
0413,0019
0417,0022
0420,0026
0422,0028
0425,0032
0428,0035
0432,0038
0436,0043
0441,0046
0443,0050
0445,0054
0451,0058
0453,0061
0456,0065
0458,0069
0461,0073
0467,0077
0471,0081
0474,0086
0475,0089
0480,0094
0484,0097
0487,0102
0488,0105
0490,0110
0497,0115
0497,0118
0503,0123
0506,0128
0509,0131
0513,0137
0516,0140
0519,0144
0520,0148
0523,0152
0524,0151
0524,0151
0524,0151
0524,0151
0524,0152
0524,0152
0524,0155
0524,0155
0524,0153
0524,0151
0524,0151
0524,0153
0524,0155
0524,0154
0524,0151
0524,0154
0524,0155
0524,0151
0524,0153
0524,0155
0524,0153
0524,0152
0524,0151
0524,0151
0524,0152
0524,0152
0524,0152
0524,0152
0524,0151
0524,0152
0524,0155
0524,0154
0524,0156
0524,0155
0524,0154
0524,0155
0524,0155
0524,0154
0524,0154
0524,0152
0524,0151
0524,0153
0524,0154
0524,0153
0524,0152
0524,0154
0524,0154
0524,0152
0524,0154
0524,0151
0524,0155
0524,0151
0524,0155
0524,0152
0524,0155
0524,0152
0524,0153
0524,0155
0524,0152
0524,0155
0524,0154
0524,0152
0524,0155
0524,0153
0524,0152
0524,0155
0524,0151
0524,0155
0524,0151
0524,0155
0524,0152
0524,0155
0524,0152
0524,0154
0524,0155
0524,0152
0524,0152
0524,0154
0524,0156
0524,0155
0524,0155
0524,0155
0524,0153
0524,0151
0524,0156
0524,0155
0524,0153
0524,0152
0524,0151
0524,0154
0524,0155
0524,0155
0524,0152
0524,0155
0524,0155
0524,0152
0524,0155
0524,0152
0524,0154
0524,0155
0133,0000
0133,0000
0006,0000
