0.03924,0.0
0.058859999999999996,0.0
0.07848,0.0
0.11118,0.0
0.13734,0.0
0.17004,0.0
0.18312,0.0
0.21581999999999998,0.0
0.24198,0.0
0.27468,0.0
0.2943,0.0
0.32045999999999997,0.0
0.34662,0.0
0.37278,0.0
0.38586,0.0
0.4251,0.0
0.45126,0.0
0.48396,0.0
0.50358,0.0
0.52974,0.0
0.5559,0.0
0.58206,0.0
0.60822,0.0
0.6343799999999999,0.0
0.66054,0.0
0.6867,0.0
0.72594,0.0
0.73248,0.0
0.75864,0.0
0.7978799999999999,0.0
0.7978799999999999,0.0
0.84366,0.0
0.8632799999999999,0.0
0.8829,0.0
0.9156,0.0
0.9417599999999999,0.0
0.96792,0.0
1.00062,0.0
1.02678,0.0
1.0464,0.0
1.0791,0.0
1.10526,0.0
1.1248799999999999,0.0
1.15104,0.0
1.1772,0.0
1.2099,0.0
1.2426,0.0
1.26222,0.0
1.2818399999999999,0.0
1.31454,0.0
1.32762,0.0
1.36686,0.0
1.39302,0.0
1.41264,0.0
1.4453399999999998,0.0
1.46496,0.0
1.5042,0.0
1.51728,0.0
1.54998,0.0
1.5761399999999999,0.0
1.5957599999999998,0.0
1.62192,0.0
1.65462,0.0
1.6677,0.0
1.70694,0.0
1.7265599999999999,0.0
1.7461799999999998,0.0
1.79196,0.0
1.81812,0.0
1.82466,0.0
1.84428,0.0
1.8900599999999999,0.0
1.92276,0.0
1.9293,0.0
1.95546,0.0
1.97508,0.0
2.02086,0.0
2.04702,0.0
2.07318,0.0
2.0993399999999998,0.0
2.11896,0.0
2.16474,0.0
2.1582,0.0
2.21052,0.0
2.23014,0.0
2.2628399999999997,0.0
2.2628399999999997,0.0
2.289,0.0
2.32824,0.0
2.34132,0.0
2.38056,0.0
2.4132599999999997,0.0
2.43942,0.0
2.44596,0.0
2.49174,0.0
2.52444,0.0006258572841238955
2.52444,0.00041723818941593027
2.5636799999999997,0.0006258572841238955
2.5767599999999997,0.0010430954735398258
2.59638,0.001668952757663721
2.616,0.0018775718523716862
2.66178,0.002503429136495582
2.66832,0.002712048231203547
2.70756,0.003546524610035408
2.72064,0.003546524610035408
2.73372,0.004589620083575234
2.7795,0.005632715557115059
2.7795,0.006258572841238955
2.81874,0.007093049220070816
2.8383599999999998,0.007927525598902675
2.8645199999999997,0.008762001977734536
2.8775999999999997,0.009387859261858433
2.8906799999999997,0.009805097451274362
2.91684,0.011265431114230118
2.92992,0.012099907493061978
2.96916,0.013143002966601805
2.9887799999999998,0.013977479345433667
3.0149399999999997,0.01460333662955756
3.0149399999999997,0.01502057481897349
3.05418,0.01648090848192925
3.0738,0.017315384860761108
3.08034,0.017941242144885003
3.09996,0.01940157580784076
3.18498,0.019818813997256688
3.14574,0.020861909470796518
3.2046,0.02232224313375227
3.1784399999999997,0.023365338607292098
3.19806,0.024617053175539888
3.2373,0.02503429136495582
3.25692,0.026703244122619537
3.27,0.0275377205014514
3.28308,0.028163577785575298
3.3354,0.02878943506969919
3.32232,0.030249768732654947
3.3419399999999997,0.03129286420619477
3.37464,0.0323359596797346
3.38118,0.033379055153274426
3.37464,0.03004114963794698
3.37464,0.032127340585026636
3.37464,0.0323359596797346
3.38118,0.03358767424798239
3.37464,0.03254457877444257
3.38118,0.033379055153274426
3.38118,0.0323359596797346
3.37464,0.0317101023956107
3.37464,0.03150148330090274
3.37464,0.0317101023956107
3.37464,0.03275319786915053
3.37464,0.0329618169638585
3.37464,0.03317043605856646
3.37464,0.03254457877444257
3.37464,0.03254457877444257
3.37464,0.03191872149031867
3.37464,0.03004114963794698
3.37464,0.0329618169638585
3.37464,0.0317101023956107
3.37464,0.032127340585026636
3.3681,0.029415292353823088
3.37464,0.0323359596797346
3.37464,0.0323359596797346
3.37464,0.03317043605856646
